AccountNumber,NMI,Register,ReadConsumption,ReadUnit,ReadQuality,ReadDate,ReadTime
30208631,61028893219,"E1",0.21200,kWh,A,2025-07-01,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,16:00:00
30208631,61028893219,"E1",1.03100,kWh,A,2025-07-01,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,16:30:00
30208631,61028893219,"E1",0.96100,kWh,A,2025-07-01,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,17:30:00
30208631,61028893219,"E1",0.98800,kWh,A,2025-07-01,17:30:00
30208631,61028893219,"E1",0.76200,kWh,A,2025-07-01,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,18:00:00
30208631,61028893219,"E1",0.71700,kWh,A,2025-07-01,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,18:30:00
30208631,61028893219,"E1",0.71800,kWh,A,2025-07-01,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,19:00:00
30208631,61028893219,"E1",0.72900,kWh,A,2025-07-01,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,20:00:00
30208631,61028893219,"E1",0.72400,kWh,A,2025-07-01,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,20:30:00
30208631,61028893219,"E1",0.57500,kWh,A,2025-07-01,20:30:00
30208631,61028893219,"E1",0.31700,kWh,A,2025-07-01,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-01,21:30:00
30208631,61028893219,"E1",0.31700,kWh,A,2025-07-01,21:30:00
30208631,61028893219,"E1",0.28900,kWh,A,2025-07-01,22:00:00
30208631,61028893219,"E2",0.29100,kWh,A,2025-07-01,22:00:00
30208631,61028893219,"E2",1.79000,kWh,A,2025-07-01,22:30:00
30208631,61028893219,"E1",0.27300,kWh,A,2025-07-01,22:30:00
30208631,61028893219,"E2",1.79300,kWh,A,2025-07-01,23:00:00
30208631,61028893219,"E1",0.26700,kWh,A,2025-07-01,23:00:00
30208631,61028893219,"E2",1.49500,kWh,A,2025-07-01,23:30:00
30208631,61028893219,"E1",0.19800,kWh,A,2025-07-01,23:30:00
30208631,61028893219,"E2",1.04000,kWh,A,2025-07-02,00:00:00
30208631,61028893219,"E1",0.20100,kWh,A,2025-07-02,00:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,00:30:00
30208631,61028893219,"E1",0.17500,kWh,A,2025-07-02,00:30:00
30208631,61028893219,"E1",0.17800,kWh,A,2025-07-02,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,01:00:00
30208631,61028893219,"E1",0.17900,kWh,A,2025-07-02,01:30:00
30208631,61028893219,"E2",0.56400,kWh,A,2025-07-02,01:30:00
30208631,61028893219,"E1",0.16700,kWh,A,2025-07-02,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,02:00:00
30208631,61028893219,"E1",0.17900,kWh,A,2025-07-02,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,03:00:00
30208631,61028893219,"E1",0.15100,kWh,A,2025-07-02,03:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,03:30:00
30208631,61028893219,"E1",0.17500,kWh,A,2025-07-02,03:30:00
30208631,61028893219,"E1",0.16000,kWh,A,2025-07-02,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,04:00:00
30208631,61028893219,"E1",0.17600,kWh,A,2025-07-02,04:30:00
30208631,61028893219,"E2",0.48700,kWh,A,2025-07-02,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,05:00:00
30208631,61028893219,"E1",0.15000,kWh,A,2025-07-02,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,05:30:00
30208631,61028893219,"E1",0.17200,kWh,A,2025-07-02,05:30:00
30208631,61028893219,"E1",0.17800,kWh,A,2025-07-02,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,06:00:00
30208631,61028893219,"E1",0.17900,kWh,A,2025-07-02,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,07:00:00
30208631,61028893219,"E1",0.62600,kWh,A,2025-07-02,07:00:00
30208631,61028893219,"E1",0.56800,kWh,A,2025-07-02,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,07:30:00
30208631,61028893219,"E1",0.16800,kWh,A,2025-07-02,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,08:30:00
30208631,61028893219,"E1",0.15600,kWh,A,2025-07-02,08:30:00
30208631,61028893219,"E1",0.21200,kWh,A,2025-07-02,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,09:30:00
30208631,61028893219,"E1",0.19100,kWh,A,2025-07-02,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,10:00:00
30208631,61028893219,"E1",0.26600,kWh,A,2025-07-02,10:00:00
30208631,61028893219,"E1",0.21600,kWh,A,2025-07-02,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,11:00:00
30208631,61028893219,"E1",0.96200,kWh,A,2025-07-02,11:00:00
30208631,61028893219,"E1",0.97700,kWh,A,2025-07-02,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,11:30:00
30208631,61028893219,"E1",1.36800,kWh,A,2025-07-02,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,12:30:00
30208631,61028893219,"E1",1.13400,kWh,A,2025-07-02,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,13:00:00
30208631,61028893219,"E1",0.56600,kWh,A,2025-07-02,13:00:00
30208631,61028893219,"E1",1.07400,kWh,A,2025-07-02,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,13:30:00
30208631,61028893219,"E1",0.26300,kWh,A,2025-07-02,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,14:30:00
30208631,61028893219,"E1",0.24200,kWh,A,2025-07-02,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,15:00:00
30208631,61028893219,"E1",0.21600,kWh,A,2025-07-02,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,15:30:00
30208631,61028893219,"E1",0.22700,kWh,A,2025-07-02,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,16:00:00
30208631,61028893219,"E1",0.20600,kWh,A,2025-07-02,16:00:00
30208631,61028893219,"E1",0.23100,kWh,A,2025-07-02,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,17:00:00
30208631,61028893219,"E1",0.21000,kWh,A,2025-07-02,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,17:30:00
30208631,61028893219,"E1",0.20900,kWh,A,2025-07-02,17:30:00
30208631,61028893219,"E1",0.25400,kWh,A,2025-07-02,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,18:30:00
30208631,61028893219,"E1",0.23100,kWh,A,2025-07-02,18:30:00
30208631,61028893219,"E1",0.24900,kWh,A,2025-07-02,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,19:00:00
30208631,61028893219,"E1",0.63600,kWh,A,2025-07-02,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,19:30:00
30208631,61028893219,"E1",0.70600,kWh,A,2025-07-02,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,20:00:00
30208631,61028893219,"E1",0.71000,kWh,A,2025-07-02,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,21:00:00
30208631,61028893219,"E1",0.65600,kWh,A,2025-07-02,21:00:00
30208631,61028893219,"E1",0.62400,kWh,A,2025-07-02,21:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,21:30:00
30208631,61028893219,"E1",0.61700,kWh,A,2025-07-02,22:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-02,22:00:00
30208631,61028893219,"E2",1.08400,kWh,A,2025-07-02,22:30:00
30208631,61028893219,"E1",0.64400,kWh,A,2025-07-02,22:30:00
30208631,61028893219,"E1",0.55700,kWh,A,2025-07-02,23:00:00
30208631,61028893219,"E2",1.77800,kWh,A,2025-07-02,23:00:00
30208631,61028893219,"E2",1.65700,kWh,A,2025-07-02,23:30:00
30208631,61028893219,"E1",0.49600,kWh,A,2025-07-02,23:30:00
30208631,61028893219,"E1",0.56900,kWh,A,2025-07-03,00:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,00:00:00
30208631,61028893219,"E2",0.14500,kWh,A,2025-07-03,00:30:00
30208631,61028893219,"E1",0.16800,kWh,A,2025-07-03,00:30:00
30208631,61028893219,"E2",0.55100,kWh,A,2025-07-03,01:00:00
30208631,61028893219,"E1",0.12200,kWh,A,2025-07-03,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,01:30:00
30208631,61028893219,"E1",0.12900,kWh,A,2025-07-03,01:30:00
30208631,61028893219,"E1",0.12700,kWh,A,2025-07-03,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,02:30:00
30208631,61028893219,"E1",0.11100,kWh,A,2025-07-03,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,03:00:00
30208631,61028893219,"E1",0.13300,kWh,A,2025-07-03,03:00:00
30208631,61028893219,"E1",0.11600,kWh,A,2025-07-03,03:30:00
30208631,61028893219,"E2",0.40700,kWh,A,2025-07-03,03:30:00
30208631,61028893219,"E1",0.11800,kWh,A,2025-07-03,04:00:00
30208631,61028893219,"E2",0.11500,kWh,A,2025-07-03,04:00:00
30208631,61028893219,"E1",0.13200,kWh,A,2025-07-03,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,04:30:00
30208631,61028893219,"E1",0.11100,kWh,A,2025-07-03,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,05:30:00
30208631,61028893219,"E1",0.12700,kWh,A,2025-07-03,05:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,06:00:00
30208631,61028893219,"E1",0.13200,kWh,A,2025-07-03,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,06:30:00
30208631,61028893219,"E1",0.12000,kWh,A,2025-07-03,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,07:00:00
30208631,61028893219,"E1",0.60900,kWh,A,2025-07-03,07:00:00
30208631,61028893219,"E1",0.50200,kWh,A,2025-07-03,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,08:00:00
30208631,61028893219,"E1",0.18400,kWh,A,2025-07-03,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,08:30:00
30208631,61028893219,"E1",0.15300,kWh,A,2025-07-03,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,09:00:00
30208631,61028893219,"E1",0.15800,kWh,A,2025-07-03,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,09:30:00
30208631,61028893219,"E1",0.17700,kWh,A,2025-07-03,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,10:00:00
30208631,61028893219,"E1",0.19500,kWh,A,2025-07-03,10:00:00
30208631,61028893219,"E1",0.19900,kWh,A,2025-07-03,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,10:30:00
30208631,61028893219,"E1",0.50200,kWh,A,2025-07-03,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,11:00:00
30208631,61028893219,"E1",0.88500,kWh,A,2025-07-03,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,11:30:00
30208631,61028893219,"E1",1.04800,kWh,A,2025-07-03,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,12:00:00
30208631,61028893219,"E1",0.56100,kWh,A,2025-07-03,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,13:00:00
30208631,61028893219,"E1",0.87400,kWh,A,2025-07-03,13:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,13:30:00
30208631,61028893219,"E1",1.03300,kWh,A,2025-07-03,13:30:00
30208631,61028893219,"E1",0.21800,kWh,A,2025-07-03,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,14:00:00
30208631,61028893219,"E1",0.22300,kWh,A,2025-07-03,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,14:30:00
30208631,61028893219,"E1",0.18700,kWh,A,2025-07-03,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,15:30:00
30208631,61028893219,"E1",0.19500,kWh,A,2025-07-03,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,16:00:00
30208631,61028893219,"E1",0.20600,kWh,A,2025-07-03,16:00:00
30208631,61028893219,"E1",0.20100,kWh,A,2025-07-03,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,17:00:00
30208631,61028893219,"E1",0.27300,kWh,A,2025-07-03,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,17:30:00
30208631,61028893219,"E1",0.25000,kWh,A,2025-07-03,17:30:00
30208631,61028893219,"E1",0.65200,kWh,A,2025-07-03,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,18:00:00
30208631,61028893219,"E1",0.59000,kWh,A,2025-07-03,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,18:30:00
30208631,61028893219,"E1",0.37700,kWh,A,2025-07-03,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,19:30:00
30208631,61028893219,"E1",0.32300,kWh,A,2025-07-03,19:30:00
30208631,61028893219,"E1",0.44500,kWh,A,2025-07-03,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,20:30:00
30208631,61028893219,"E1",0.42600,kWh,A,2025-07-03,20:30:00
30208631,61028893219,"E1",0.45300,kWh,A,2025-07-03,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,21:00:00
30208631,61028893219,"E1",0.44200,kWh,A,2025-07-03,21:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-03,21:30:00
30208631,61028893219,"E2",1.27600,kWh,A,2025-07-03,22:00:00
30208631,61028893219,"E1",0.43100,kWh,A,2025-07-03,22:00:00
30208631,61028893219,"E1",0.25600,kWh,A,2025-07-03,22:30:00
30208631,61028893219,"E2",1.77100,kWh,A,2025-07-03,22:30:00
30208631,61028893219,"E1",0.09300,kWh,A,2025-07-03,23:00:00
30208631,61028893219,"E2",1.79700,kWh,A,2025-07-03,23:00:00
30208631,61028893219,"E1",0.11500,kWh,A,2025-07-03,23:30:00
30208631,61028893219,"E2",1.44800,kWh,A,2025-07-03,23:30:00
30208631,61028893219,"E1",0.09200,kWh,A,2025-07-04,00:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,00:00:00
30208631,61028893219,"E2",0.18900,kWh,A,2025-07-04,00:30:00
30208631,61028893219,"E1",0.10200,kWh,A,2025-07-04,00:30:00
30208631,61028893219,"E2",0.48100,kWh,A,2025-07-04,01:00:00
30208631,61028893219,"E1",0.09900,kWh,A,2025-07-04,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,01:30:00
30208631,61028893219,"E1",0.09100,kWh,A,2025-07-04,01:30:00
30208631,61028893219,"E1",0.09800,kWh,A,2025-07-04,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,02:00:00
30208631,61028893219,"E1",0.12100,kWh,A,2025-07-04,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,02:30:00
30208631,61028893219,"E1",0.11700,kWh,A,2025-07-04,03:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,03:00:00
30208631,61028893219,"E1",0.09400,kWh,A,2025-07-04,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,03:30:00
30208631,61028893219,"E2",0.51100,kWh,A,2025-07-04,04:00:00
30208631,61028893219,"E1",0.10200,kWh,A,2025-07-04,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,04:30:00
30208631,61028893219,"E1",0.08600,kWh,A,2025-07-04,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,05:00:00
30208631,61028893219,"E1",0.10000,kWh,A,2025-07-04,05:00:00
30208631,61028893219,"E1",0.08500,kWh,A,2025-07-04,05:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,05:30:00
30208631,61028893219,"E1",0.10200,kWh,A,2025-07-04,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,06:30:00
30208631,61028893219,"E1",0.08200,kWh,A,2025-07-04,06:30:00
30208631,61028893219,"E1",0.64300,kWh,A,2025-07-04,07:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,07:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,07:30:00
30208631,61028893219,"E1",0.50900,kWh,A,2025-07-04,07:30:00
30208631,61028893219,"E1",0.10300,kWh,A,2025-07-04,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,08:30:00
30208631,61028893219,"E1",0.09800,kWh,A,2025-07-04,08:30:00
30208631,61028893219,"E1",0.17400,kWh,A,2025-07-04,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,09:30:00
30208631,61028893219,"E1",0.17100,kWh,A,2025-07-04,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,10:00:00
30208631,61028893219,"E1",0.22300,kWh,A,2025-07-04,10:00:00
30208631,61028893219,"E1",0.21100,kWh,A,2025-07-04,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,11:00:00
30208631,61028893219,"E1",0.59700,kWh,A,2025-07-04,11:00:00
30208631,61028893219,"E1",0.64100,kWh,A,2025-07-04,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,12:00:00
30208631,61028893219,"E1",1.16300,kWh,A,2025-07-04,12:00:00
30208631,61028893219,"E1",0.54100,kWh,A,2025-07-04,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,12:30:00
30208631,61028893219,"E1",0.90300,kWh,A,2025-07-04,13:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,13:00:00
30208631,61028893219,"E1",0.63500,kWh,A,2025-07-04,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,14:00:00
30208631,61028893219,"E1",0.22600,kWh,A,2025-07-04,14:00:00
30208631,61028893219,"E1",0.36500,kWh,A,2025-07-04,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,14:30:00
30208631,61028893219,"E1",0.32900,kWh,A,2025-07-04,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,15:30:00
30208631,61028893219,"E1",0.34400,kWh,A,2025-07-04,15:30:00
30208631,61028893219,"E1",0.32300,kWh,A,2025-07-04,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,16:30:00
30208631,61028893219,"E1",0.27300,kWh,A,2025-07-04,16:30:00
30208631,61028893219,"E1",0.33900,kWh,A,2025-07-04,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,17:00:00
30208631,61028893219,"E1",0.35700,kWh,A,2025-07-04,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,18:00:00
30208631,61028893219,"E1",0.32400,kWh,A,2025-07-04,18:00:00
30208631,61028893219,"E1",0.29400,kWh,A,2025-07-04,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,18:30:00
30208631,61028893219,"E1",0.32300,kWh,A,2025-07-04,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,19:30:00
30208631,61028893219,"E1",0.32300,kWh,A,2025-07-04,19:30:00
30208631,61028893219,"E1",0.32000,kWh,A,2025-07-04,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,20:30:00
30208631,61028893219,"E1",0.32000,kWh,A,2025-07-04,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,21:00:00
30208631,61028893219,"E1",0.28000,kWh,A,2025-07-04,21:00:00
30208631,61028893219,"E1",0.29200,kWh,A,2025-07-04,21:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-04,21:30:00
30208631,61028893219,"E1",0.30800,kWh,A,2025-07-04,22:00:00
30208631,61028893219,"E2",0.60400,kWh,A,2025-07-04,22:00:00
30208631,61028893219,"E1",0.29400,kWh,A,2025-07-04,22:30:00
30208631,61028893219,"E2",1.80900,kWh,A,2025-07-04,22:30:00
30208631,61028893219,"E2",1.77900,kWh,A,2025-07-04,23:00:00
30208631,61028893219,"E1",0.31300,kWh,A,2025-07-04,23:00:00
30208631,61028893219,"E1",0.24800,kWh,A,2025-07-04,23:30:00
30208631,61028893219,"E2",1.78800,kWh,A,2025-07-04,23:30:00
30208631,61028893219,"E2",0.21600,kWh,A,2025-07-05,00:00:00
30208631,61028893219,"E1",0.18100,kWh,A,2025-07-05,00:00:00
30208631,61028893219,"E2",0.64500,kWh,A,2025-07-05,00:30:00
30208631,61028893219,"E1",0.19700,kWh,A,2025-07-05,00:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,01:00:00
30208631,61028893219,"E1",0.18500,kWh,A,2025-07-05,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,01:30:00
30208631,61028893219,"E1",0.17500,kWh,A,2025-07-05,01:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,02:00:00
30208631,61028893219,"E1",0.18700,kWh,A,2025-07-05,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,02:30:00
30208631,61028893219,"E1",0.17300,kWh,A,2025-07-05,02:30:00
30208631,61028893219,"E2",0.56300,kWh,A,2025-07-05,03:00:00
30208631,61028893219,"E1",0.21500,kWh,A,2025-07-05,03:00:00
30208631,61028893219,"E1",0.15600,kWh,A,2025-07-05,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,04:00:00
30208631,61028893219,"E1",0.14600,kWh,A,2025-07-05,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,04:30:00
30208631,61028893219,"E1",0.11200,kWh,A,2025-07-05,04:30:00
30208631,61028893219,"E1",0.12600,kWh,A,2025-07-05,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,05:30:00
30208631,61028893219,"E1",0.11400,kWh,A,2025-07-05,05:30:00
30208631,61028893219,"E1",0.12200,kWh,A,2025-07-05,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,06:30:00
30208631,61028893219,"E1",0.11900,kWh,A,2025-07-05,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,07:00:00
30208631,61028893219,"E1",0.11600,kWh,A,2025-07-05,07:00:00
30208631,61028893219,"E1",0.12100,kWh,A,2025-07-05,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,07:30:00
30208631,61028893219,"E1",0.10900,kWh,A,2025-07-05,08:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,08:00:00
30208631,61028893219,"E1",0.12800,kWh,A,2025-07-05,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,09:00:00
30208631,61028893219,"E1",0.10600,kWh,A,2025-07-05,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,09:30:00
30208631,61028893219,"E1",0.13500,kWh,A,2025-07-05,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,10:00:00
30208631,61028893219,"E1",0.12500,kWh,A,2025-07-05,10:00:00
30208631,61028893219,"E1",0.19900,kWh,A,2025-07-05,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,10:30:00
30208631,61028893219,"E1",0.57600,kWh,A,2025-07-05,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,11:00:00
30208631,61028893219,"E1",0.52300,kWh,A,2025-07-05,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,11:30:00
30208631,61028893219,"E1",0.50100,kWh,A,2025-07-05,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,12:00:00
30208631,61028893219,"E1",0.38900,kWh,A,2025-07-05,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,12:30:00
30208631,61028893219,"E1",0.47900,kWh,A,2025-07-05,13:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,13:00:00
30208631,61028893219,"E1",0.93500,kWh,A,2025-07-05,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-07-05,13:30:00
30208631,61028893219,"E1",0.20000,kWh,A,2025-07-05,14:00:00
